#name	value	
D00174	32103_at	
AK055791	1228_s_at	
AK055791	41615_at	
U94780	1228_s_at	
U94780	41615_at	
AF338234	1228_s_at	
AF338234	41615_at	
BC051363	1228_s_at	
BC051363	41615_at	
AB007883	41457_at	
BC057255	41457_at	
BC006390	40806_at	
BC008918	33152_at	
BC008918	37984_s_at	
BC011549	40025_at	
BC011549	40026_g_at	
BC011549	40027_at	
U79253	40025_at	
U79253	40026_g_at	
U79253	40027_at	
AF390029	40025_at	
AF390029	40026_g_at	
AF390029	40027_at	
BC036460	34768_at	
AL080080	34768_at	
BC056874	34768_at	
BC040968	31782_at	
U19487	828_at	
BC005390	949_s_at	
BT006843	949_s_at	
L27711	1599_at	
AF213034	1599_at	
AF213035	1599_at	
AF213037	1599_at	
AF213040	1599_at	
AF213045	1599_at	
AF213050	1599_at	
AF213051	1599_at	
AF213052	1599_at	
AY257474	1599_at	
AY257475	1599_at	
AY257476	1599_at	
AY257477	1599_at	
AY257478	1599_at	
AY257479	1599_at	
AF213049	1599_at	
AF213044	1599_at	
BC015063	36514_at	
BC015063	449_at	
BC015063	450_g_at	
BC057838	40855_at	
AB028976	40855_at	
BC021726	40855_at	
AL117523	40855_at	
BC015621	38093_at	
M35368	35367_at	
BX641090	35367_at	
BX161455	35367_at	
AF266280	35367_at	
BC058736	32846_s_at	
AY264265	32846_s_at	
BC038990	1448_at	
BT006711	1448_at	
S66427	1784_s_at	
S66427	1849_s_at	
AB011158	37232_at	
AY359881	37232_at	
AB014566	33753_at	
BC026691	36435_at	
BC026691	36501_at	
BC026691	857_at	
AJ011785	32364_at	
BC000820	1688_s_at	
BC000820	38387_at	
AF543422	36758_at	
BX248072	36758_at	
M55284	1267_at	
BC001000	1267_at	
BC012527	1039_s_at	
BT009776	1039_s_at	
BC014984	35488_at	
AF495911	41815_at	
BX538095	41815_at	
BX640974	41815_at	
AY184205	41815_at	
AY184204	41815_at	
BC050420	673_at	
BC050420	674_g_at	
BC001014	673_at	
BC001014	674_g_at	
BC057229	32421_at	
M90359	32421_at	
BX248777	34750_r_at	
AB023214	34750_r_at	
AB023214	34751_at	
U56725	36925_at	
U56725	645_at	
BT009815	36925_at	
BT009815	645_at	
BX248779	40959_at	
AK074169	40959_at	
BC004298	40959_at	
AB011171	40959_at	
BC011891	40959_at	
BC020232	1773_at	
BC020232	37488_at	
BX248269	1773_at	
BX248269	37488_at	
Y17979	41628_at	
AJ514324	41628_at	
BC002513	1154_at	
BC002513	39784_at	
BC029050	32722_at	
BX248766	34419_at	
AK001600	35283_at	
D87434	38393_at	
BX247988	40453_s_at	
U30827	40453_s_at	
BT007089	40453_s_at	
AF029900	31959_at	
D86980	37533_r_at	
AF233450	32012_at	
AF233450	36486_at	
AF090989	40805_at	
AF090990	40805_at	
AB007900	40805_at	
AF156932	39656_at	
AY309097	39656_at	
AY309098	39656_at	
AY309099	39656_at	
AY309100	39656_at	
BX161489	32935_at	
BC035901	32935_at	
BX247962	32935_at	
AL080157	32935_at	
BC062440	41208_at	
AK026107	41208_at	
S67071	41208_at	
L40392	41208_at	
L76517	35658_at	
L76517	641_at	
L76517	642_s_at	
BX161396	36625_at	
AK001939	36625_at	
BC000330	35838_at	
BC044636	36385_at	
AK090435	33926_at	
AK090435	33927_i_at	
AK090435	33928_r_at	
AK090435	36385_at	
AK091050	36385_at	
L40403	33926_at	
L40403	36385_at	
BC007792	33926_at	
BC007792	33927_i_at	
BC007792	33928_r_at	
BC023570	33926_at	
BC023570	33927_i_at	
BC023570	33928_r_at	
BX248276	33257_at	
BX248276	33258_g_at	
BX248764	33257_at	
BX248764	33258_g_at	
D16373	33257_at	
D16373	33258_g_at	
BX248774	33257_at	
BX248774	33258_g_at	
BC011750	40515_at	
BC004490	1915_s_at	
BC004490	1916_s_at	
BC004490	2094_s_at	
BC032294	39942_at	
BC002766	37836_at	
AK024259	37836_at	
AB023215	37836_at	
AB023215	31367_at	
AL136808	37836_at	
AL136808	31367_at	
AL133586	37836_at	
AL832588	40266_at	
BC009031	40266_at	
AJ001838	1212_at	
BC000321	40979_at	
AJ316284	35951_at	
AB018286	35951_at	
BC059368	35951_at	
AJ493127	35951_at	
BC024205	34513_at	
BC024205	34514_at	
BC024205	34515_g_at	
M31774	34513_at	
M31774	34514_at	
M31774	34515_g_at	
M31774	32471_at	
AF035261	34513_at	
AF035261	32471_at	
AB007865	34853_at	
BC035633	34930_at	
BX640716	40859_at	
AK021868	40859_at	
AL834215	40859_at	
BX248265	40859_at	
BC023641	40859_at	
BX248281	40859_at	
BC027607	40859_at	
AF474376	40859_at	
BX640876	40859_at	
AF155107	40859_at	
BX248769	40859_at	
BC000512	688_at	
BT009826	688_at	
BC047523	41143_at	
BC047523	41144_g_at	
BC047523	41288_at	
BC007965	41143_at	
BC007965	41144_g_at	
BT006818	41143_at	
BT006818	41144_g_at	
BC006459	40808_at	
BX248263	40808_at	
BT006869	40808_at	
AL080118	41437_at	
BC030119	41437_at	
AJ294851	425_at	
AY126456	425_at	
AY126457	425_at	
AY126458	425_at	
BC015492	425_at	
BC014992	32106_at	
BX248760	32106_at	
BC008915	37008_r_at	
AF137027	34525_at	
AL390130	41837_at	
M88714	39309_at	
M88714	39310_at	
X86163	39309_at	
X86163	39310_at	
BC034705	33549_at	
AF117819	33549_at	
BC036014	34855_at	
BX248753	34855_at	
BX161482	34855_at	
BX248301	34855_at	
X76770	34855_at	
AB000449	39980_at	
BX247979	41671_at	
BC033043	41671_at	
U97018	41671_at	
BC037308	33209_at	
BC037308	891_at	
U15979	32648_at	
AF119863	39026_r_at	
BX161452	39026_r_at	
BX248012	39026_r_at	
BX161432	39026_r_at	
AK057522	39026_r_at	
AK055725	39026_r_at	
AJ413186	39026_r_at	
BX161470	34591_at	
BC017717	34591_at	
U37352	176_at	
U37352	40784_at	
U37352	40785_g_at	
U37352	40786_at	
BC016183	176_at	
BC016183	40784_at	
BC016183	40785_g_at	
BC016183	40786_at	
BX248254	176_at	
BX248254	40784_at	
BX248254	40785_g_at	
BX248254	40786_at	
AB002323	37300_at	
BC021297	37300_at	
AK127721	41613_at	
AB002295	41613_at	
BC051003	37651_at	
AF155595	37651_at	
D31888	37651_at	
M92357	38631_at	
AK026933	32171_at	
AK026933	167_at	
BX161395	40826_at	
AF159295	40826_at	
BX248250	40826_at	
BC008881	39057_at	
AF527736	39057_at	
U82938	39020_at	
NM_006427	39020_at	
NM_021709	39020_at	
AK128704	39020_at	
AB006622	38594_i_at	
AB006622	38595_r_at	
BC047913	38594_i_at	
BC047913	38595_r_at	
BC003539	35197_at	
BC011537	35197_at	
AB011174	34406_at	
BC050351	34406_at	
BC010663	34406_at	
U35113	1642_at	
U35113	1643_g_at	
U35113	38633_at	
BX248776	1642_at	
BX248776	1643_g_at	
BX248776	38633_at	
BX248755	1642_at	
BX248755	1643_g_at	
BX248755	38633_at	
BC006177	1642_at	
BC006177	1643_g_at	
BC006177	38633_at	
BC034151	35828_at	
AK092741	33232_at	
BC002738	33232_at	
BT007181	33232_at	
D50915	33528_at	
BX640983	1701_at	
U86136	1701_at	
BC032310	38723_at	
NM_198232	37402_at	
NM_002933	37402_at	
NM_198234	37402_at	
NM_198235	37402_at	
D26129	37402_at	
BC003394	33666_at	
BX247961	33666_at	
AK131077	40609_at	
AK131077	40980_at	
AK131077	40981_at	
AB046784	40609_at	
AB046784	40980_at	
AB046784	40981_at	
BC001650	32245_at	
BC001650	32246_g_at	
AB002358	37567_at	
BC024245	37567_at	
BC007403	38413_at	
AB020532	33731_at	
BX248291	33731_at	
BX538001	37666_at	
BC004146	37666_at	
BC057840	37666_at	
BX248299	37666_at	
BT006777	37666_at	
AF124726	33398_at	
U48866	33097_at	
BC035797	33097_at	
BC036825	41271_at	
AB037669	41271_at	
BX248288	41271_at	
AF087908	41271_at	
AF087911	41271_at	
AB001466	33883_at	
AF056928	38602_at	
D00943	38602_at	
X56181	38602_at	
M58018	39095_at	
X05631	39095_at	
AB028979	32013_at	
AK123354	38799_at	
AK123354	38798_s_at	
AF068706	38799_at	
AF068706	38798_s_at	
BC051833	38799_at	
BC051833	38798_s_at	
BX161425	38799_at	
BX161425	38798_s_at	
BX247963	38799_at	
BC055429	38799_at	
M95925	33159_at	
BT006942	33159_at	
BC004368	1184_at	
BC004368	41171_at	
U94831	38835_at	
BX161494	38835_at	
D23662	1695_at	
D90287	35947_at	
BC003093	100_g_at	
BC003093	111_at	
AK058159	39103_s_at	
AK058159	39104_at	
AF226050	32591_at	
BC000989	32591_at	
AK123513	32591_at	
BX161384	32591_at	
M69136	33024_at	
BC014460	37105_at	
BC014460	679_at	
BC027974	32370_at	
M17016	37137_at	
U04840	185_at	
X75756	123_at	
U17989	40901_at	
BC016808	33400_r_at	
AY157300	37314_at	
AY157300	37315_f_at	
AY157300	37316_r_at	
BC001245	37314_at	
BC001245	37315_f_at	
BC001245	37316_r_at	
AF213467	37971_at	
BC002601	1461_at	
BT007091	1461_at	
BC042013	32624_at	
AK126975	32624_at	
AL834362	32624_at	
BC042045	32624_at	
U33749	130_s_at	
U33749	33754_at	
D50741	130_s_at	
D50741	33754_at	
AF000295	34165_at	
BC033890	37141_at	
BC036649	39099_at	
BC035313	35278_at	
BC000741	39856_at	
AF025840	41085_at	
BX248064	41085_at	
L13858	32857_at	
X66358	795_s_at	
X66358	796_i_at	
AF390028	795_s_at	
AF390028	796_i_at	
BC036013	34226_at	
Z25426	34226_at	
BC009895	37215_at	
AF220037	36903_at	
BC035608	753_at	
AJ223500	753_at	
AF443279	36577_at	
M22490	1114_at	
M22490	40333_at	
AF070654	32803_at	
BX248284	32803_at	
AB001106	763_at	
BC005359	763_at	
BC025415	37944_at	
AF321276	37944_at	
AY137463	37944_at	
AY137464	37944_at	
AY137465	37944_at	
AJ006266	40355_at	
D13633	37231_at	
BC010658	37231_at	
BX248255	37231_at	
BT007344	37231_at	
AB020638	41372_at	
BC032831	32483_at	
AY288418	32483_at	
M76676	32483_at	
AY255588	32483_at	
L10333	39178_at	
BC000314	39178_at	
AY359031	39814_s_at	
BC000637	39814_s_at	
BC008874	40004_at	
BT007083	40004_at	
L76703	32734_at	
BC048305	32734_at	
AB006589	1442_at	
AB006589	31436_s_at	
AB006589	31437_r_at	
AB006589	34431_at	
BC024181	1442_at	
BC024181	31436_s_at	
BC024181	31437_r_at	
BC024181	34431_at	
BC035804	33616_at	
BC035804	33617_s_at	
BC010434	40958_at	
AF465439	36036_at	
AF465439	36037_g_at	
AF465439	36038_r_at	
J05500	36036_at	
J05500	36037_g_at	
J05500	36038_r_at	
S42560	36036_at	
S42560	36037_g_at	
S42560	36038_r_at	
BC022820	35194_at	
X53463	35194_at	
BC027924	1981_s_at	
BC027924	39948_at	
BC027924	422_s_at	
BC036092	1981_s_at	
BC036092	39948_at	
BC036092	422_s_at	
AY353088	1981_s_at	
AY353088	39948_at	
AY353088	422_s_at	
BC013669	1981_s_at	
BC013669	39948_at	
BC013669	422_s_at	
AK001155	33854_at	
AF145316	33854_at	
BC004100	40629_at	
BT006804	40629_at	
AF060902	32647_at	
BC026274	32022_at	
BC026274	41172_at	
AL096716	32022_at	
AL096716	41172_at	
AK128496	37943_at	
BX537886	37943_at	
AB002319	37943_at	
BC033235	37943_at	
BX538025	37943_at	
BC008927	37943_at	
X79067	38740_at	
X15804	39329_at	
X15804	39330_s_at	
BX248020	39329_at	
BX248020	39330_s_at	
BC014301	39079_at	
BT006877	39079_at	
L21893	34035_at	
AF029899	33652_at	
BC004106	35430_at	
BC004106	35431_g_at	
BC004106	35432_at	
BT006831	35430_at	
BT006831	35431_g_at	
BT006831	35432_at	
AF171938	37693_at	
BC033824	37693_at	
BX248073	37693_at	
BC020966	40666_at	
AF136572	40666_at	
AF039918	40666_at	
BC032371	32676_at	
AF038011	32676_at	
AF009746	39121_at	
BX247984	39121_at	
BX248053	39121_at	
BC002532	39345_at	
Z37976	37906_at	
BC032944	32801_at	
AB002315	32801_at	
BX248747	32801_at	
BC007255	793_at	
BT007182	793_at	
BX248289	793_at	
BC036866	31884_at	
AF195657	31884_at	
AL833875	31884_at	
BC035568	33334_at	
AB082526	35843_at	
BX248754	36128_at	
BC001825	36128_at	
AF134159	39773_at	
BX248022	39773_at	
X14149	1734_at	
X14149	1735_g_at	
X14149	1767_s_at	
BC018503	1734_at	
BC018503	1735_g_at	
BC018503	1767_s_at	
AL137268	36865_at	
BC028714	36865_at	
AB011098	36518_at	
BC025787	40005_at	
BC046105	37715_at	
AF093774	31902_at	
U53506	31902_at	
AB041843	31902_at	
AB041844	31902_at	
D14887	35495_at	
AB020335	40689_at	
U11037	40689_at	
D25283	33936_at	
X79510	1320_at	
X79510	40524_at	
BC007506	1535_at	
BC007506	41000_at	
AL832321	40722_at	
BC001787	40722_at	
BX247991	40722_at	
BX161414	40722_at	
AF090421	41432_at	
AL050099	41432_at	
U35398	166_at	
BC022280	39038_at	
BX248290	39038_at	
BX641024	37932_at	
Y12490	37932_at	
BC002656	37932_at	
U64820	36819_at	
U64820	36820_r_at	
AF054181	38605_at	
BC013678	317_at	
D55696	317_at	
BX161380	317_at	
BX161422	317_at	
BC003622	35755_at	
BC003622	35882_at	
U51336	35755_at	
U51336	35882_at	
BC037305	35755_at	
BC037305	35882_at	
BC015044	34767_at	
AF145022	40142_at	
AK025162	40142_at	
AF134475	40142_at	
AF161446	40142_at	
J02943	37833_at	
AF113676	36781_at	
BX248002	36781_at	
BX248257	36781_at	
X17122	36781_at	
AB028449	38765_at	
AL122105	38765_at	
BC003574	39318_at	
BC009502	39318_at	
AK026680	33915_at	
BX161471	33915_at	
BC017489	38121_at	
BC007989	32316_s_at	
BC023006	32316_s_at	
X15183	32316_s_at	
AF028832	32316_s_at	
BX247955	32316_s_at	
BX248761	32316_s_at	
BC053536	1524_at	
BC053536	41389_s_at	
AB022694	1524_at	
AB022694	41389_s_at	
BC019281	40862_i_at	
BC019281	40863_r_at	
AF095195	36463_at	
BC001036	37094_at	
BT007417	37094_at	
AJ318887	36538_at	
AK125913	36538_at	
BC001944	38967_at	
BX161388	38967_at	
BC001737	1564_at	
M63167	1564_at	
BX538040	36497_at	
BX538106	36497_at	
BX538133	36497_at	
BX537923	36497_at	
AL834367	36497_at	
AB095939	36497_at	
BC011859	36497_at	
BC033372	36497_at	
BC049216	36497_at	
AF029778	32137_at	
AJ297407	141_s_at	
AK125024	141_s_at	
AK126499	141_s_at	
BC016743	141_s_at	
BX640822	33499_s_at	
BX640822	33500_i_at	
BX640822	33501_r_at	
BX640822	33613_at	
BX538077	33499_s_at	
BX538077	33500_i_at	
BX538077	33501_r_at	
BX538077	33613_at	
BX640625	33499_s_at	
BX640625	33500_i_at	
BX640625	33501_r_at	
BX640625	33613_at	
AK123975	33499_s_at	
AK123975	41164_at	
AK123975	41165_g_at	
AK123975	33500_i_at	
AK123975	33501_r_at	
AK123975	33613_at	
AK125079	33499_s_at	
AK125079	33499_s_at	
AK125079	34094_i_at	
AK125079	34095_f_at	
AK125079	35601_at	
AK125079	37864_s_at	
AK125079	41164_at	
AK125079	41165_g_at	
AK125079	33500_i_at	
AK125079	33501_r_at	
AK125079	33613_at	
BX538066	33499_s_at	
BX538066	34094_i_at	
BX538066	34095_f_at	
BX538066	33500_i_at	
BX538066	33501_r_at	
BX538066	33613_at	
BX640710	33499_s_at	
BX640710	33499_s_at	
BX640710	35601_at	
BX640710	37864_s_at	
BX640710	33500_i_at	
BX640710	33501_r_at	
BX640710	33613_at	
BX640854	33499_s_at	
BX640854	33500_i_at	
BX640854	33501_r_at	
BX640854	33613_at	
AL389978	33499_s_at	
AL389978	31317_r_at	
AL389978	35601_at	
AL389978	33500_i_at	
AL389978	33501_r_at	
AL389978	33613_at	
AK130825	33499_s_at	
AK130825	35601_at	
AK130825	37864_s_at	
AK128421	33499_s_at	
AK128421	35601_at	
AK128421	37864_s_at	
AK128421	34094_i_at	
AK128421	34095_f_at	
AK130614	33499_s_at	
AK130614	35601_at	
AK130614	37864_s_at	
BX640623	33499_s_at	
BX640623	37864_s_at	
BX640874	33499_s_at	
BX640874	35601_at	
BX640874	37864_s_at	
BC016381	31317_r_at	
BC016381	35601_at	
BC016381	37864_s_at	
AK126279	33499_s_at	
AK126279	31317_r_at	
AK126279	35601_at	
AK126279	37864_s_at	
AK126279	33613_at	
BX640624	33499_s_at	
BX640624	33613_at	
AK128652	33499_s_at	
AK128652	31317_r_at	
AK128652	35601_at	
AK128652	41166_at	
AK128652	33613_at	
AK129620	33499_s_at	
AK129620	34094_i_at	
AK129620	34095_f_at	
AK129620	35601_at	
AK129620	37864_s_at	
AK129620	35607_at	
AK129620	33613_at	
AK130453	33499_s_at	
AK130453	35601_at	
AK130453	37864_s_at	
AK130453	33613_at	
AK130468	33499_s_at	
AK130468	35601_at	
AK130468	37864_s_at	
AK130468	35607_at	
AK130468	33613_at	
AK130476	33499_s_at	
AK130476	33613_at	
AK131065	33499_s_at	
AK131065	33613_at	
BC016369	33499_s_at	
BC016369	35601_at	
BC016369	37864_s_at	
BC016369	33613_at	
BX640847	33499_s_at	
BX640847	33613_at	
BX640626	33499_s_at	
BX640626	33499_s_at	
BX640626	33613_at	
AK074651	33499_s_at	
AK074651	33499_s_at	
AK074651	33613_at	
AK123542	33499_s_at	
AK123542	33613_at	
AK125582	33499_s_at	
AK125582	31317_r_at	
AK125582	35601_at	
AK125582	33613_at	
AK127921	33499_s_at	
AK127921	35601_at	
AK127921	37864_s_at	
AK127921	35607_at	
AK127921	33613_at	
AK128476	33499_s_at	
AK128476	33499_s_at	
AK128476	35566_f_at	
AK128476	33613_at	
AK128533	33499_s_at	
AK128533	33499_s_at	
AK128533	35566_f_at	
AK128533	33613_at	
AK128565	33499_s_at	
AK128565	33613_at	
AK128664	33499_s_at	
AK128664	41164_at	
AK128664	41165_g_at	
AK128664	33613_at	
AK129592	33499_s_at	
AK129592	34094_i_at	
AK129592	34095_f_at	
AK129592	31317_r_at	
AK129592	35601_at	
AK129592	33613_at	
AK130433	33499_s_at	
AK130433	41164_at	
AK130433	41165_g_at	
AK130433	33613_at	
AK130465	33499_s_at	
AK130465	31317_r_at	
AK130465	35601_at	
AK130465	41164_at	
AK130465	41165_g_at	
AK130465	34094_i_at	
AK130465	34095_f_at	
AK130465	33613_at	
AK130796	33499_s_at	
AK130796	35601_at	
AK130796	37864_s_at	
AK130796	34094_i_at	
AK130796	34095_f_at	
AK130796	33613_at	
BC032249	33499_s_at	
BC032249	31317_r_at	
BC032249	35601_at	
BC032249	33613_at	
AF067420	33499_s_at	
AF067420	35601_at	
AF067420	37864_s_at	
AF067420	33613_at	
AK027379	33499_s_at	
AK027379	33499_s_at	
AK027379	33613_at	
BC005951	33499_s_at	
BC005951	31317_r_at	
BC005951	35601_at	
BC005951	33613_at	
AK128301	33499_s_at	
AK128301	33499_s_at	
AK128301	35601_at	
AK128301	37864_s_at	
AK128301	35566_f_at	
BC019046	37864_s_at	
AK129517	35601_at	
AK129517	37864_s_at	
AK129812	33499_s_at	
AK129812	37864_s_at	
AK130434	31317_r_at	
AK130434	35601_at	
AK130434	37864_s_at	
AK130844	33499_s_at	
AK130844	35601_at	
AK130844	37864_s_at	
BC006402	33499_s_at	
BC006402	35601_at	
BC006402	37864_s_at	
BC018747	33499_s_at	
BC018747	37864_s_at	
BX640620	33499_s_at	
BX640620	35601_at	
BX640620	37864_s_at	
AK127409	31317_r_at	
AK127409	35601_at	
AK127409	37864_s_at	
AK127415	33499_s_at	
AK127415	35601_at	
AK127415	37864_s_at	
AK129510	37864_s_at	
AK130585	31317_r_at	
AK130585	35601_at	
AK130585	37864_s_at	
AK130585	41164_at	
AK130585	41165_g_at	
AK130813	37864_s_at	
AK130813	41164_at	
AK130813	41165_g_at	
BC014667	31317_r_at	
BC014667	35601_at	
BC014667	37864_s_at	
BC024289	37864_s_at	
BC024289	41164_at	
BC024289	41165_g_at	
BC053984	37864_s_at	
BC062336	33499_s_at	
BC062336	35601_at	
BC062336	37864_s_at	
BX640853	33499_s_at	
BX640853	35601_at	
BX640853	37864_s_at	
AK130611	33499_s_at	
AK130611	34094_i_at	
AK130611	34095_f_at	
AK130611	35601_at	
AK130611	37864_s_at	
BX640627	31317_r_at	
BX640627	35601_at	
BX640627	37864_s_at	
AK128313	33499_s_at	
AK128313	35601_at	
AK128313	37864_s_at	
AK129512	31317_r_at	
AK129512	35601_at	
AK129512	37864_s_at	
AK129809	31317_r_at	
AK129809	35601_at	
AK129809	37864_s_at	
AK130786	37864_s_at	
BC026038	37864_s_at	
BC051328	33499_s_at	
BC051328	35601_at	
BC051328	37864_s_at	
BX640947	33499_s_at	
BX640947	37864_s_at	
BX640947	41164_at	
BX640947	41165_g_at	
BX640947	35566_f_at	
BC037361	33499_s_at	
BC037361	35601_at	
BC037361	37864_s_at	
BC041037	31317_r_at	
BC041037	35601_at	
BC041037	37864_s_at	
BC019337	33499_s_at	
BC019337	35601_at	
BC019337	37864_s_at	
BX640724	33499_s_at	
BX640724	35601_at	
BX640724	37864_s_at	
BC033178	33499_s_at	
BC033178	41164_at	
BC033178	41165_g_at	
BC021276	31317_r_at	
BC021276	35601_at	
BC021276	37467_at	
AK128614	31317_r_at	
AK128614	35601_at	
AK128614	37864_s_at	
AK128614	37467_at	
AK128625	31317_r_at	
AK128625	35601_at	
AK128625	37467_at	
AK128658	31317_r_at	
AK128658	35601_at	
AK128658	37864_s_at	
AK128658	37467_at	
AK090461	31317_r_at	
AK090461	35601_at	
AK090461	37467_at	
AK128580	34094_i_at	
AK128580	34095_f_at	
AK128580	34094_i_at	
AK128580	34095_f_at	
AK128580	37467_at	
AK128635	31317_r_at	
AK128635	35601_at	
AK128635	37467_at	
AK128649	41164_at	
AK128649	41165_g_at	
AK128649	35607_at	
AK128649	37467_at	
BC020240	33499_s_at	
BC020240	37864_s_at	
BC020240	41164_at	
BC020240	41165_g_at	
BC020240	35566_f_at	
BC020240	41166_at	
X17115	31317_r_at	
X17115	35601_at	
X17115	41164_at	
X17115	41165_g_at	
X17115	41166_at	
BC009851	41164_at	
BC009851	41165_g_at	
BC009851	41166_at	
BC011857	33499_s_at	
BC011857	35601_at	
BC011857	37864_s_at	
BC011857	41164_at	
BC011857	41165_g_at	
BC011857	41166_at	
BC017356	31317_r_at	
BC017356	35601_at	
BC017356	41164_at	
BC017356	41165_g_at	
BC017356	35607_at	
BC017356	41166_at	
BC019235	31317_r_at	
BC019235	35601_at	
BC019235	41164_at	
BC019235	41165_g_at	
BC019235	35607_at	
BC019235	41166_at	
BC015760	33499_s_at	
BC015760	33499_s_at	
BC015760	35601_at	
BC015760	37864_s_at	
BC015760	41164_at	
BC015760	41165_g_at	
BC015760	35566_f_at	
BC015760	41166_at	
BC006180	31317_r_at	
BC006180	35601_at	
BC006180	41164_at	
BC006180	41165_g_at	
BC006180	35607_at	
BC006180	41166_at	
